1.000000000000000048e-04,1.000000000000000000e+00,3.162277660168379256e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.797000000000000153e-01
1.000000000000000048e-04,0.000000000000000000e+00,3.162277660168379523e+00,3.162277660168379134e-02,2.000000000000000000e+00,0.000000000000000000e+00,8.302000000000000490e-01
1.000000000000000021e-02,0.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.856000000000000316e-01
3.162277660168379134e-02,0.000000000000000000e+00,1.000000000000000000e+02,3.162277660168379412e-01,2.000000000000000000e+00,1.000000000000000000e+00,1.135000000000000037e-01
3.162277660168379134e-02,1.000000000000000000e+00,3.162277660168379612e+02,3.162277660168379412e-01,2.000000000000000000e+00,1.000000000000000000e+00,9.579999999999999627e-02
3.162277660168379134e-02,1.000000000000000000e+00,3.162277660168379612e+02,3.162277660168379523e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.898000000000000131e-01
3.162277660168379134e-02,0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,9.893999999999999462e-01
1.000000000000000021e-02,0.000000000000000000e+00,1.000000000000000000e+01,3.162277660168379523e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.858000000000000096e-01
1.000000000000000021e-02,0.000000000000000000e+00,1.000000000000000000e+01,3.162277660168379256e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.846000000000000307e-01
3.162277660168379394e-03,0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000056e-01,0.000000000000000000e+00,1.000000000000000000e+00,9.900999999999999801e-01
1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+01,3.162277660168379412e-01,0.000000000000000000e+00,1.000000000000000000e+00,9.865000000000000435e-01
3.162277660168379394e-03,1.000000000000000000e+00,1.000000000000000000e+01,3.162277660168379412e-01,2.000000000000000000e+00,1.000000000000000000e+00,9.801999999999999602e-01
1.000000000000000021e-03,0.000000000000000000e+00,1.000000000000000056e-01,3.162277660168379412e-01,1.000000000000000000e+00,0.000000000000000000e+00,9.610999999999999543e-01
3.162277660168379394e-03,1.000000000000000000e+00,1.000000000000000000e+02,3.162277660168379256e+01,0.000000000000000000e+00,1.000000000000000000e+00,9.875000000000000444e-01
1.000000000000000021e-03,0.000000000000000000e+00,3.162277660168379612e+02,1.000000000000000021e-02,1.000000000000000000e+00,1.000000000000000000e+00,9.885000000000000453e-01
1.000000000000000021e-03,0.000000000000000000e+00,3.162277660168379256e+01,1.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,9.327999999999999625e-01
1.000000000000000048e-04,0.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00,0.000000000000000000e+00,8.231000000000000538e-01
1.000000000000000021e-02,1.000000000000000000e+00,1.000000000000000000e+02,3.162277660168379412e-01,1.000000000000000000e+00,0.000000000000000000e+00,9.834000000000000519e-01
1.000000000000000021e-02,0.000000000000000000e+00,3.162277660168379612e+02,3.162277660168379134e-02,2.000000000000000000e+00,0.000000000000000000e+00,9.850999999999999757e-01
3.162277660168379394e-03,0.000000000000000000e+00,3.162277660168379256e+01,3.162277660168379134e-02,1.000000000000000000e+00,1.000000000000000000e+00,9.858999999999999986e-01
1.000000000000000048e-04,0.000000000000000000e+00,1.000000000000000000e+00,3.162277660168379256e+01,1.000000000000000000e+00,0.000000000000000000e+00,8.642999999999999572e-01
1.000000000000000021e-02,1.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.867000000000000215e-01
3.162277660168379394e-04,0.000000000000000000e+00,3.162277660168379523e+00,1.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,9.183000000000000052e-01
1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000056e-01,0.000000000000000000e+00,1.000000000000000000e+00,9.868999999999999995e-01
3.162277660168379394e-04,1.000000000000000000e+00,3.162277660168379523e+00,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.042999999999999927e-01
